timestamp, siteid, sensorid, value
Wed Jan 08 2020 08:00:00 PST,2,2,47
Wed Jan 08 2020 08:00:00 PST,2,3,231
Wed Jan 08 2020 08:00:00 PST,3,1,#NA#
Wed Jan 08 2020 08:00:00 PST,3,2,47
Wed Jan 08 2020 08:00:00 PST,3,3,38
Wed Jan 08 2020 08:00:00 PST,4,1,347
Wed Jan 08 2020 08:00:00 PST,4,2,47
Wed Jan 08 2020 08:00:00 PST,4,3,273
Wed Jan 08 2020 08:15:00 PST,1,1,79
Wed Jan 08 2020 08:15:00 PST,1,2,49
Wed Jan 08 2020 08:15:00 PST,1,3,34
Wed Jan 08 2020 08:15:00 PST,2,1,62
Wed Jan 08 2020 08:15:00 PST,2,2,49
Wed Jan 08 2020 08:15:00 PST,2,3,22
Wed Jan 08 2020 08:15:00 PST,3,1,13
Wed Jan 08 2020 08:15:00 PST,3,2,49
Wed Jan 08 2020 08:15:00 PST,3,3,296
Wed Jan 08 2020 08:15:00 PST,4,1,304
Wed Jan 08 2020 08:15:00 PST,4,2,49
Wed Jan 08 2020 08:15:00 PST,4,3,356
Wed Jan 08 2020 08:30:00 PST,1,1,32
Wed Jan 08 2020 08:30:00 PST,1,2,49
Wed Jan 08 2020 08:30:00 PST,1,3,366
Wed Jan 08 2020 08:30:00 PST,2,1,67
Wed Jan 08 2020 08:30:00 PST,2,2,49
Wed Jan 08 2020 08:30:00 PST,2,3,395
Wed Jan 08 2020 08:30:00 PST,3,1,31
Wed Jan 08 2020 08:30:00 PST,3,2,49
Wed Jan 08 2020 08:30:00 PST,3,3,273
Wed Jan 08 2020 08:30:00 PST,4,1,25
Wed Jan 08 2020 08:30:00 PST,4,2,49
Wed Jan 08 2020 08:30:00 PST,4,3,130
Wed Jan 08 2020 08:45:00 PST,1,1,266
Wed Jan 08 2020 08:45:00 PST,1,2,49
Wed Jan 08 2020 08:45:00 PST,1,3,172
Wed Jan 08 2020 08:45:00 PST,2,1,#ERROR#
Wed Jan 08 2020 08:45:00 PST,2,2,49
Wed Jan 08 2020 08:45:00 PST,2,3,304
Wed Jan 08 2020 08:45:00 PST,3,1,#NA#
Wed Jan 08 2020 08:45:00 PST,3,2,49
Wed Jan 08 2020 08:45:00 PST,3,3,167
Wed Jan 08 2020 08:45:00 PST,4,1,113
Wed Jan 08 2020 08:45:00 PST,4,2,153
Wed Jan 08 2020 08:45:00 PST,4,3,92
Wed Jan 08 2020 09:00:00 PST,1,1,10
Wed Jan 08 2020 09:00:00 PST,1,2,49
Wed Jan 08 2020 09:00:00 PST,1,3,225
Wed Jan 08 2020 09:00:00 PST,2,1,148
Wed Jan 08 2020 09:00:00 PST,2,2,#ERROR#
Wed Jan 08 2020 09:00:00 PST,2,3,40
Wed Jan 08 2020 09:00:00 PST,3,1,#ERROR#
Wed Jan 08 2020 09:00:00 PST,3,2,49
Wed Jan 08 2020 09:00:00 PST,3,3,19
Wed Jan 08 2020 09:00:00 PST,4,1,143
Wed Jan 08 2020 09:00:00 PST,4,2,49
Wed Jan 08 2020 09:00:00 PST,4,3,200
Wed Jan 08 2020 09:15:00 PST,1,1,13
Wed Jan 08 2020 09:15:00 PST,1,2,49
Wed Jan 08 2020 09:15:00 PST,1,3,49
Wed Jan 08 2020 09:15:00 PST,2,1,1
Wed Jan 08 2020 09:15:00 PST,2,2,49
Wed Jan 08 2020 09:15:00 PST,2,3,167
Wed Jan 08 2020 09:15:00 PST,3,1,34
Wed Jan 08 2020 09:15:00 PST,3,2,49
Wed Jan 08 2020 09:15:00 PST,3,3,#ERROR#
Wed Jan 08 2020 09:15:00 PST,4,1,38
Wed Jan 08 2020 09:15:00 PST,4,2,49
Wed Jan 08 2020 09:15:00 PST,4,3,356
Wed Jan 08 2020 09:30:00 PST,1,1,73
Wed Jan 08 2020 09:30:00 PST,1,2,52
Wed Jan 08 2020 09:30:00 PST,1,3,356
Wed Jan 08 2020 09:30:00 PST,2,1,-91
Wed Jan 08 2020 09:30:00 PST,2,2,52
Wed Jan 08 2020 09:30:00 PST,2,3,356
Wed Jan 08 2020 09:30:00 PST,3,1,9
Wed Jan 08 2020 09:30:00 PST,3,2,52
Wed Jan 08 2020 09:30:00 PST,3,3,#NA#
Wed Jan 08 2020 09:30:00 PST,4,1,92
Wed Jan 08 2020 09:30:00 PST,4,2,-99
Wed Jan 08 2020 09:30:00 PST,4,3,172
Wed Jan 08 2020 09:45:00 PST,1,1,266
Wed Jan 08 2020 09:45:00 PST,1,2,52
Wed Jan 08 2020 09:45:00 PST,1,3,395
Wed Jan 08 2020 09:45:00 PST,2,1,-45
Wed Jan 08 2020 09:45:00 PST,2,2,52
Wed Jan 08 2020 09:45:00 PST,2,3,22
Wed Jan 08 2020 09:45:00 PST,3,1,172
Wed Jan 08 2020 09:45:00 PST,3,2,-63
Wed Jan 08 2020 09:45:00 PST,3,3,79
Wed Jan 08 2020 09:45:00 PST,4,1,405
Wed Jan 08 2020 09:45:00 PST,4,2,52
Wed Jan 08 2020 09:45:00 PST,4,3,29
Wed Jan 08 2020 10:00:00 PST,1,1,#NA#
Wed Jan 08 2020 10:00:00 PST,1,2,52
Wed Jan 08 2020 10:00:00 PST,1,3,82
Wed Jan 08 2020 10:00:00 PST,2,1,134
Wed Jan 08 2020 10:00:00 PST,2,2,52
Wed Jan 08 2020 10:00:00 PST,2,3,321
Wed Jan 08 2020 10:00:00 PST,3,1,138
Wed Jan 08 2020 10:00:00 PST,3,2,52
Wed Jan 08 2020 10:00:00 PST,3,3,22
Wed Jan 08 2020 10:00:00 PST,4,1,-35
Wed Jan 08 2020 10:00:00 PST,4,2,52
Wed Jan 08 2020 10:00:00 PST,4,3,7
Wed Jan 08 2020 10:15:00 PST,1,1,134
Wed Jan 08 2020 10:15:00 PST,1,2,52
Wed Jan 08 2020 10:15:00 PST,1,3,36
Wed Jan 08 2020 10:15:00 PST,2,1,73
Wed Jan 08 2020 10:15:00 PST,2,2,52
Wed Jan 08 2020 10:15:00 PST,2,3,573
Wed Jan 08 2020 10:15:00 PST,3,1,181
Wed Jan 08 2020 10:15:00 PST,3,2,52
Wed Jan 08 2020 10:15:00 PST,3,3,206
Wed Jan 08 2020 10:15:00 PST,4,1,-73
Wed Jan 08 2020 10:15:00 PST,4,2,52
Wed Jan 08 2020 10:15:00 PST,4,3,183
Wed Jan 08 2020 10:30:00 PST,1,1,4
Wed Jan 08 2020 10:30:00 PST,1,2,52
Wed Jan 08 2020 10:30:00 PST,1,3,13
Wed Jan 08 2020 10:30:00 PST,2,1,-38
Wed Jan 08 2020 10:30:00 PST,2,2,52
Wed Jan 08 2020 10:30:00 PST,2,3,88
Wed Jan 08 2020 10:30:00 PST,3,1,225
Wed Jan 08 2020 10:30:00 PST,3,2,52
Wed Jan 08 2020 10:30:00 PST,3,3,19
Wed Jan 08 2020 10:30:00 PST,4,1,304
Wed Jan 08 2020 10:30:00 PST,4,2,52
Wed Jan 08 2020 10:30:00 PST,4,3,43
Wed Jan 08 2020 10:45:00 PST,1,1,162
Wed Jan 08 2020 10:45:00 PST,1,2,54
Wed Jan 08 2020 10:45:00 PST,1,3,158
Wed Jan 08 2020 10:45:00 PST,2,1,20
Wed Jan 08 2020 10:45:00 PST,2,2,54
Wed Jan 08 2020 10:45:00 PST,2,3,16
Wed Jan 08 2020 10:45:00 PST,3,1,162
Wed Jan 08 2020 10:45:00 PST,3,2,54
Wed Jan 08 2020 10:45:00 PST,3,3,0
Wed Jan 08 2020 10:45:00 PST,4,1,645
Wed Jan 08 2020 10:45:00 PST,4,2,54
Wed Jan 08 2020 10:45:00 PST,4,3,#ERROR#
Wed Jan 08 2020 11:00:00 PST,1,1,82
Wed Jan 08 2020 11:00:00 PST,1,2,54
Wed Jan 08 2020 11:00:00 PST,1,3,258
Wed Jan 08 2020 11:00:00 PST,2,1,218
Wed Jan 08 2020 11:00:00 PST,2,2,54
Wed Jan 08 2020 11:00:00 PST,2,3,385
Wed Jan 08 2020 11:00:00 PST,3,1,13
Wed Jan 08 2020 11:00:00 PST,3,2,54
Wed Jan 08 2020 11:00:00 PST,3,3,395
Wed Jan 08 2020 11:00:00 PST,4,1,62
Wed Jan 08 2020 11:00:00 PST,4,2,54
Wed Jan 08 2020 11:00:00 PST,4,3,0
Wed Jan 08 2020 11:15:00 PST,1,1,281
Wed Jan 08 2020 11:15:00 PST,1,2,54
Wed Jan 08 2020 11:15:00 PST,1,3,148
Wed Jan 08 2020 11:15:00 PST,2,1,45
Wed Jan 08 2020 11:15:00 PST,2,2,54
Wed Jan 08 2020 11:15:00 PST,2,3,4
Wed Jan 08 2020 11:15:00 PST,3,1,29
Wed Jan 08 2020 11:15:00 PST,3,2,54
Wed Jan 08 2020 11:15:00 PST,3,3,31
Wed Jan 08 2020 11:15:00 PST,4,1,3
Wed Jan 08 2020 11:15:00 PST,4,2,54
Wed Jan 08 2020 11:15:00 PST,4,3,448
Wed Jan 08 2020 11:30:00 PST,1,1,102
Wed Jan 08 2020 11:30:00 PST,1,2,54
Wed Jan 08 2020 11:30:00 PST,1,3,189
Wed Jan 08 2020 11:30:00 PST,2,1,13
Wed Jan 08 2020 11:30:00 PST,2,2,54
Wed Jan 08 2020 11:30:00 PST,2,3,266
Wed Jan 08 2020 11:30:00 PST,3,1,85
Wed Jan 08 2020 11:30:00 PST,3,2,54
Wed Jan 08 2020 11:30:00 PST,3,3,121
Wed Jan 08 2020 11:30:00 PST,4,1,231
Wed Jan 08 2020 11:30:00 PST,4,2,54
Wed Jan 08 2020 11:30:00 PST,4,3,12
Wed Jan 08 2020 11:45:00 PST,1,1,25
Wed Jan 08 2020 11:45:00 PST,1,2,54
Wed Jan 08 2020 11:45:00 PST,1,3,212
Wed Jan 08 2020 11:45:00 PST,2,1,14
Wed Jan 08 2020 11:45:00 PST,2,2,54
Wed Jan 08 2020 11:45:00 PST,2,3,82
Wed Jan 08 2020 11:45:00 PST,3,1,212
Wed Jan 08 2020 11:45:00 PST,3,2,54
Wed Jan 08 2020 11:45:00 PST,3,3,296
Wed Jan 08 2020 11:45:00 PST,4,1,126
Wed Jan 08 2020 11:45:00 PST,4,2,54
Wed Jan 08 2020 11:45:00 PST,4,3,138
Wed Jan 08 2020 12:00:00 PST,1,1,10
Wed Jan 08 2020 12:00:00 PST,1,2,57
Wed Jan 08 2020 12:00:00 PST,1,3,218
Wed Jan 08 2020 12:00:00 PST,2,1,64
Wed Jan 08 2020 12:00:00 PST,2,2,57
Wed Jan 08 2020 12:00:00 PST,2,3,143
Wed Jan 08 2020 12:00:00 PST,3,1,4
Wed Jan 08 2020 12:00:00 PST,3,2,57
Wed Jan 08 2020 12:00:00 PST,3,3,329
Wed Jan 08 2020 12:00:00 PST,4,1,375
Wed Jan 08 2020 12:00:00 PST,4,2,57
Wed Jan 08 2020 12:00:00 PST,4,3,19
Wed Jan 08 2020 12:15:00 PST,1,1,437
Wed Jan 08 2020 12:15:00 PST,1,2,57
Wed Jan 08 2020 12:15:00 PST,1,3,448
Wed Jan 08 2020 12:15:00 PST,2,1,134
Wed Jan 08 2020 12:15:00 PST,2,2,#ERROR#
Wed Jan 08 2020 12:15:00 PST,2,3,38
Wed Jan 08 2020 12:15:00 PST,3,1,5
Wed Jan 08 2020 12:15:00 PST,3,2,57
Wed Jan 08 2020 12:15:00 PST,3,3,7
Wed Jan 08 2020 12:15:00 PST,4,1,385
Wed Jan 08 2020 12:15:00 PST,4,2,57
Wed Jan 08 2020 12:15:00 PST,4,3,57
Wed Jan 08 2020 12:30:00 PST,1,1,54
Wed Jan 08 2020 12:30:00 PST,1,2,57
Wed Jan 08 2020 12:30:00 PST,1,3,288
Wed Jan 08 2020 12:30:00 PST,2,1,57
Wed Jan 08 2020 12:30:00 PST,2,2,57
Wed Jan 08 2020 12:30:00 PST,2,3,57
Wed Jan 08 2020 12:30:00 PST,3,1,34
Wed Jan 08 2020 12:30:00 PST,3,2,57
Wed Jan 08 2020 12:30:00 PST,3,3,251
Wed Jan 08 2020 12:30:00 PST,4,1,385
Wed Jan 08 2020 12:30:00 PST,4,2,#ERROR#
Wed Jan 08 2020 12:30:00 PST,4,3,375
Wed Jan 08 2020 12:45:00 PST,1,1,110
Wed Jan 08 2020 12:45:00 PST,1,2,57
Wed Jan 08 2020 12:45:00 PST,1,3,#NA#
Wed Jan 08 2020 12:45:00 PST,2,1,19
Wed Jan 08 2020 12:45:00 PST,2,2,57
Wed Jan 08 2020 12:45:00 PST,2,3,32
Wed Jan 08 2020 12:45:00 PST,3,1,20
Wed Jan 08 2020 12:45:00 PST,3,2,57
Wed Jan 08 2020 12:45:00 PST,3,3,79
Wed Jan 08 2020 12:45:00 PST,4,1,#NA#
Wed Jan 08 2020 12:45:00 PST,4,2,57
Wed Jan 08 2020 12:45:00 PST,4,3,159
Wed Jan 08 2020 13:00:00 PST,1,1,189
Wed Jan 08 2020 13:00:00 PST,1,2,57
Wed Jan 08 2020 13:00:00 PST,1,3,17
Wed Jan 08 2020 13:00:00 PST,2,1,110
Wed Jan 08 2020 13:00:00 PST,2,2,57
Wed Jan 08 2020 13:00:00 PST,2,3,92
Wed Jan 08 2020 13:00:00 PST,3,1,79
Wed Jan 08 2020 13:00:00 PST,3,2,57
Wed Jan 08 2020 13:00:00 PST,3,3,76
Wed Jan 08 2020 13:00:00 PST,4,1,167
Wed Jan 08 2020 13:00:00 PST,4,2,57
Wed Jan 08 2020 13:00:00 PST,4,3,#ERROR#
Wed Jan 08 2020 13:15:00 PST,1,1,16
Wed Jan 08 2020 13:15:00 PST,1,2,59
Wed Jan 08 2020 13:15:00 PST,1,3,121
Wed Jan 08 2020 13:15:00 PST,2,1,416
Wed Jan 08 2020 13:15:00 PST,2,2,59
Wed Jan 08 2020 13:15:00 PST,2,3,134
Wed Jan 08 2020 13:15:00 PST,3,1,5
Wed Jan 08 2020 13:15:00 PST,3,2,59
Wed Jan 08 2020 13:15:00 PST,3,3,416
Wed Jan 08 2020 13:15:00 PST,4,1,16
Wed Jan 08 2020 13:15:00 PST,4,2,59
Wed Jan 08 2020 13:15:00 PST,4,3,49
Wed Jan 08 2020 13:30:00 PST,1,1,12
Wed Jan 08 2020 13:30:00 PST,1,2,59
Wed Jan 08 2020 13:30:00 PST,1,3,27
Wed Jan 08 2020 13:30:00 PST,2,1,225
Wed Jan 08 2020 13:30:00 PST,2,2,59
Wed Jan 08 2020 13:30:00 PST,2,3,22
Wed Jan 08 2020 13:30:00 PST,3,1,38
Wed Jan 08 2020 13:30:00 PST,3,2,59
Wed Jan 08 2020 13:30:00 PST,3,3,20
Wed Jan 08 2020 13:30:00 PST,4,1,8
Wed Jan 08 2020 13:30:00 PST,4,2,59
Wed Jan 08 2020 13:30:00 PST,4,3,321
Wed Jan 08 2020 13:45:00 PST,1,1,448
Wed Jan 08 2020 13:45:00 PST,1,2,59
Wed Jan 08 2020 13:45:00 PST,1,3,437
Wed Jan 08 2020 13:45:00 PST,2,1,10
Wed Jan 08 2020 13:45:00 PST,2,2,59
Wed Jan 08 2020 13:45:00 PST,2,3,189
Wed Jan 08 2020 13:45:00 PST,3,1,483
Wed Jan 08 2020 13:45:00 PST,3,2,59
Wed Jan 08 2020 13:45:00 PST,3,3,138
Wed Jan 08 2020 13:45:00 PST,4,1,194
Wed Jan 08 2020 13:45:00 PST,4,2,59
Wed Jan 08 2020 13:45:00 PST,4,3,29
Wed Jan 08 2020 14:00:00 PST,1,1,148
Wed Jan 08 2020 14:00:00 PST,1,2,59
Wed Jan 08 2020 14:00:00 PST,1,3,76
Wed Jan 08 2020 14:00:00 PST,2,1,385
Wed Jan 08 2020 14:00:00 PST,2,2,59
Wed Jan 08 2020 14:00:00 PST,2,3,126
Wed Jan 08 2020 14:00:00 PST,3,1,#NA#
Wed Jan 08 2020 14:00:00 PST,3,2,59
Wed Jan 08 2020 14:00:00 PST,3,3,67
Wed Jan 08 2020 14:00:00 PST,4,1,273
Wed Jan 08 2020 14:00:00 PST,4,2,59
Wed Jan 08 2020 14:00:00 PST,4,3,206
Wed Jan 08 2020 14:15:00 PST,1,1,82
Wed Jan 08 2020 14:15:00 PST,1,2,59
Wed Jan 08 2020 14:15:00 PST,1,3,-91
Wed Jan 08 2020 14:15:00 PST,2,1,244
Wed Jan 08 2020 14:15:00 PST,2,2,59
Wed Jan 08 2020 14:15:00 PST,2,3,405
Wed Jan 08 2020 14:15:00 PST,3,1,177
Wed Jan 08 2020 14:15:00 PST,3,2,59
Wed Jan 08 2020 14:15:00 PST,3,3,95
Wed Jan 08 2020 14:15:00 PST,4,1,73
Wed Jan 08 2020 14:15:00 PST,4,2,59
Wed Jan 08 2020 14:15:00 PST,4,3,312
Wed Jan 08 2020 14:30:00 PST,1,1,347
Wed Jan 08 2020 14:30:00 PST,1,2,62
Wed Jan 08 2020 14:30:00 PST,1,3,281
Wed Jan 08 2020 14:30:00 PST,2,1,121
Wed Jan 08 2020 14:30:00 PST,2,2,62
Wed Jan 08 2020 14:30:00 PST,2,3,16
Wed Jan 08 2020 14:30:00 PST,3,1,148
Wed Jan 08 2020 14:30:00 PST,3,2,62
Wed Jan 08 2020 14:30:00 PST,3,3,312
Wed Jan 08 2020 14:30:00 PST,4,1,13
Wed Jan 08 2020 14:30:00 PST,4,2,62
Wed Jan 08 2020 14:30:00 PST,4,3,231
Wed Jan 08 2020 14:45:00 PST,1,1,#ERROR#
Wed Jan 08 2020 14:45:00 PST,1,2,62
Wed Jan 08 2020 14:45:00 PST,1,3,251
Wed Jan 08 2020 14:45:00 PST,2,1,110
Wed Jan 08 2020 14:45:00 PST,2,2,1118
Wed Jan 08 2020 14:45:00 PST,2,3,416
Wed Jan 08 2020 14:45:00 PST,3,1,143
Wed Jan 08 2020 14:45:00 PST,3,2,62
Wed Jan 08 2020 14:45:00 PST,3,3,189
Wed Jan 08 2020 14:45:00 PST,4,1,54
Wed Jan 08 2020 14:45:00 PST,4,2,62
Wed Jan 08 2020 14:45:00 PST,4,3,152
Wed Jan 08 2020 15:00:00 PST,1,1,49
Wed Jan 08 2020 15:00:00 PST,1,2,62
Wed Jan 08 2020 15:00:00 PST,1,3,231
Wed Jan 08 2020 15:00:00 PST,2,1,437
Wed Jan 08 2020 15:00:00 PST,2,2,62
Wed Jan 08 2020 15:00:00 PST,2,3,57
Wed Jan 08 2020 15:00:00 PST,3,1,85
Wed Jan 08 2020 15:00:00 PST,3,2,62
Wed Jan 08 2020 15:00:00 PST,3,3,5
Wed Jan 08 2020 15:00:00 PST,4,1,167
Wed Jan 08 2020 15:00:00 PST,4,2,62
Wed Jan 08 2020 15:00:00 PST,4,3,329
Wed Jan 08 2020 15:15:00 PST,1,1,47
Wed Jan 08 2020 15:15:00 PST,1,2,#ERROR#
Wed Jan 08 2020 15:15:00 PST,1,3,82
Wed Jan 08 2020 15:15:00 PST,2,1,273
Wed Jan 08 2020 15:15:00 PST,2,2,62
Wed Jan 08 2020 15:15:00 PST,2,3,#NA#
Wed Jan 08 2020 15:15:00 PST,3,1,14
Wed Jan 08 2020 15:15:00 PST,3,2,62
Wed Jan 08 2020 15:15:00 PST,3,3,7
Wed Jan 08 2020 15:15:00 PST,4,1,52
Wed Jan 08 2020 15:15:00 PST,4,2,62
Wed Jan 08 2020 15:15:00 PST,4,3,167
Wed Jan 08 2020 15:30:00 PST,1,1,178
Wed Jan 08 2020 15:30:00 PST,1,2,62
Wed Jan 08 2020 15:30:00 PST,1,3,19
Wed Jan 08 2020 15:30:00 PST,2,1,238
Wed Jan 08 2020 15:30:00 PST,2,2,62
Wed Jan 08 2020 15:30:00 PST,2,3,338
Wed Jan 08 2020 15:30:00 PST,3,1,162
Wed Jan 08 2020 15:30:00 PST,3,2,62
Wed Jan 08 2020 15:30:00 PST,3,3,113
Wed Jan 08 2020 15:30:00 PST,4,1,#NA#
Wed Jan 08 2020 15:30:00 PST,4,2,#ERROR#
Wed Jan 08 2020 15:30:00 PST,4,3,40
Wed Jan 08 2020 15:45:00 PST,1,1,82
Wed Jan 08 2020 15:45:00 PST,1,2,64
Wed Jan 08 2020 15:45:00 PST,1,3,152
Wed Jan 08 2020 15:45:00 PST,2,1,251
Wed Jan 08 2020 15:45:00 PST,2,2,64
Wed Jan 08 2020 15:45:00 PST,2,3,281
Wed Jan 08 2020 15:45:00 PST,3,1,338
Wed Jan 08 2020 15:45:00 PST,3,2,64
Wed Jan 08 2020 15:45:00 PST,3,3,#ERROR#
Wed Jan 08 2020 15:45:00 PST,4,1,356
Wed Jan 08 2020 15:45:00 PST,4,2,64
Wed Jan 08 2020 15:45:00 PST,4,3,194
Wed Jan 08 2020 16:00:00 PST,1,1,546
Wed Jan 08 2020 16:00:00 PST,1,2,64
Wed Jan 08 2020 16:00:00 PST,1,3,375
Wed Jan 08 2020 16:00:00 PST,2,1,-89
Wed Jan 08 2020 16:00:00 PST,2,2,64
Wed Jan 08 2020 16:00:00 PST,2,3,24
Wed Jan 08 2020 16:00:00 PST,3,1,57
Wed Jan 08 2020 16:00:00 PST,3,2,64
Wed Jan 08 2020 16:00:00 PST,3,3,79
Wed Jan 08 2020 16:00:00 PST,4,1,134
Wed Jan 08 2020 16:00:00 PST,4,2,64
Wed Jan 08 2020 16:00:00 PST,4,3,338
Wed Jan 08 2020 16:15:00 PST,1,1,70
Wed Jan 08 2020 16:15:00 PST,1,2,64
Wed Jan 08 2020 16:15:00 PST,1,3,#ERROR#
Wed Jan 08 2020 16:15:00 PST,2,1,10
Wed Jan 08 2020 16:15:00 PST,2,2,64
Wed Jan 08 2020 16:15:00 PST,2,3,17
Wed Jan 08 2020 16:15:00 PST,3,1,70
Wed Jan 08 2020 16:15:00 PST,3,2,64
Wed Jan 08 2020 16:15:00 PST,3,3,14
Wed Jan 08 2020 16:15:00 PST,4,1,366
Wed Jan 08 2020 16:15:00 PST,4,2,-17
Wed Jan 08 2020 16:15:00 PST,4,3,448
Wed Jan 08 2020 16:30:00 PST,1,1,183
Wed Jan 08 2020 16:30:00 PST,1,2,1094
Wed Jan 08 2020 16:30:00 PST,1,3,130
Wed Jan 08 2020 16:30:00 PST,2,1,0
Wed Jan 08 2020 16:30:00 PST,2,2,64
Wed Jan 08 2020 16:30:00 PST,2,3,200
Wed Jan 08 2020 16:30:00 PST,3,1,347
Wed Jan 08 2020 16:30:00 PST,3,2,64
Wed Jan 08 2020 16:30:00 PST,3,3,59
Wed Jan 08 2020 16:30:00 PST,4,1,25
Wed Jan 08 2020 16:30:00 PST,4,2,64
Wed Jan 08 2020 16:30:00 PST,4,3,312
Wed Jan 08 2020 16:45:00 PST,1,1,45
Wed Jan 08 2020 16:45:00 PST,1,2,64
Wed Jan 08 2020 16:45:00 PST,1,3,27
Wed Jan 08 2020 16:45:00 PST,2,1,117
Wed Jan 08 2020 16:45:00 PST,2,2,189
Wed Jan 08 2020 16:45:00 PST,2,3,64
Wed Jan 08 2020 16:45:00 PST,3,1,13
Wed Jan 08 2020 16:45:00 PST,3,2,64
Wed Jan 08 2020 16:45:00 PST,3,3,99
Wed Jan 08 2020 16:45:00 PST,4,1,3
Wed Jan 08 2020 16:45:00 PST,4,2,64
Wed Jan 08 2020 16:45:00 PST,4,3,88
Wed Jan 08 2020 17:00:00 PST,1,1,88
Wed Jan 08 2020 17:00:00 PST,1,2,67
Wed Jan 08 2020 17:00:00 PST,1,3,194
Wed Jan 08 2020 17:00:00 PST,2,1,54
Wed Jan 08 2020 17:00:00 PST,2,2,67
Wed Jan 08 2020 17:00:00 PST,2,3,244
Wed Jan 08 2020 17:00:00 PST,3,1,347
Wed Jan 08 2020 17:00:00 PST,3,2,67
Wed Jan 08 2020 17:00:00 PST,3,3,#ERROR#
Wed Jan 08 2020 17:00:00 PST,4,1,395
Wed Jan 08 2020 17:00:00 PST,4,2,67
Wed Jan 08 2020 17:00:00 PST,4,3,88
Wed Jan 08 2020 17:15:00 PST,1,1,375
Wed Jan 08 2020 17:15:00 PST,1,2,67
Wed Jan 08 2020 17:15:00 PST,1,3,36
Wed Jan 08 2020 17:15:00 PST,2,1,113
Wed Jan 08 2020 17:15:00 PST,2,2,67
Wed Jan 08 2020 17:15:00 PST,2,3,67
Wed Jan 08 2020 17:15:00 PST,3,1,#ERROR#
Wed Jan 08 2020 17:15:00 PST,3,2,67
Wed Jan 08 2020 17:15:00 PST,3,3,296
Wed Jan 08 2020 17:15:00 PST,4,1,64
Wed Jan 08 2020 17:15:00 PST,4,2,67
Wed Jan 08 2020 17:15:00 PST,4,3,82
Wed Jan 08 2020 17:30:00 PST,1,1,38
Wed Jan 08 2020 17:30:00 PST,1,2,67
Wed Jan 08 2020 17:30:00 PST,1,3,43
Wed Jan 08 2020 17:30:00 PST,2,1,200
Wed Jan 08 2020 17:30:00 PST,2,2,67
Wed Jan 08 2020 17:30:00 PST,2,3,52
Wed Jan 08 2020 17:30:00 PST,3,1,178
Wed Jan 08 2020 17:30:00 PST,3,2,67
Wed Jan 08 2020 17:30:00 PST,3,3,437
Wed Jan 08 2020 17:30:00 PST,4,1,231
Wed Jan 08 2020 17:30:00 PST,4,2,67
Wed Jan 08 2020 17:30:00 PST,4,3,106
Wed Jan 08 2020 17:45:00 PST,1,1,238
Wed Jan 08 2020 17:45:00 PST,1,2,67
Wed Jan 08 2020 17:45:00 PST,1,3,170
Wed Jan 08 2020 17:45:00 PST,2,1,8
Wed Jan 08 2020 17:45:00 PST,2,2,67
Wed Jan 08 2020 17:45:00 PST,2,3,152
Wed Jan 08 2020 17:45:00 PST,3,1,2
Wed Jan 08 2020 17:45:00 PST,3,2,187
Wed Jan 08 2020 17:45:00 PST,3,3,238
Wed Jan 08 2020 17:45:00 PST,4,1,64
Wed Jan 08 2020 17:45:00 PST,4,2,67
Wed Jan 08 2020 17:45:00 PST,4,3,189
Wed Jan 08 2020 18:00:00 PST,1,1,321
Wed Jan 08 2020 18:00:00 PST,1,2,67
Wed Jan 08 2020 18:00:00 PST,1,3,16
Wed Jan 08 2020 18:00:00 PST,2,1,#ERROR#
Wed Jan 08 2020 18:00:00 PST,2,2,67
Wed Jan 08 2020 18:00:00 PST,2,3,47
Wed Jan 08 2020 18:00:00 PST,3,1,54
Wed Jan 08 2020 18:00:00 PST,3,2,67
Wed Jan 08 2020 18:00:00 PST,3,3,200
Wed Jan 08 2020 18:00:00 PST,4,1,395
Wed Jan 08 2020 18:00:00 PST,4,2,67
Wed Jan 08 2020 18:00:00 PST,4,3,24
Wed Jan 08 2020 18:15:00 PST,1,1,99
Wed Jan 08 2020 18:15:00 PST,1,2,70
Wed Jan 08 2020 18:15:00 PST,1,3,25
Wed Jan 08 2020 18:15:00 PST,2,1,9
Wed Jan 08 2020 18:15:00 PST,2,2,70
Wed Jan 08 2020 18:15:00 PST,2,3,85
Wed Jan 08 2020 18:15:00 PST,3,1,36
Wed Jan 08 2020 18:15:00 PST,3,2,70
Wed Jan 08 2020 18:15:00 PST,3,3,426
Wed Jan 08 2020 18:15:00 PST,4,1,73
Wed Jan 08 2020 18:15:00 PST,4,2,-9
Wed Jan 08 2020 18:15:00 PST,4,3,347
Wed Jan 08 2020 18:30:00 PST,1,1,183
Wed Jan 08 2020 18:30:00 PST,1,2,70
Wed Jan 08 2020 18:30:00 PST,1,3,92
Wed Jan 08 2020 18:30:00 PST,2,1,437
Wed Jan 08 2020 18:30:00 PST,2,2,70
Wed Jan 08 2020 18:30:00 PST,2,3,57
Wed Jan 08 2020 18:30:00 PST,3,1,8
Wed Jan 08 2020 18:30:00 PST,3,2,70
Wed Jan 08 2020 18:30:00 PST,3,3,126
Wed Jan 08 2020 18:30:00 PST,4,1,#NA#
Wed Jan 08 2020 18:30:00 PST,4,2,70
Wed Jan 08 2020 18:30:00 PST,4,3,52
Wed Jan 08 2020 18:45:00 PST,1,1,375
